,book,author,price
3515,เจ้าชายทะเลทราย ตอน อาจารย์ชั่วคราว,ZHEN YING,225.00 บาท
3516,ดวงใจจอมราชันย์,N.L.G,252.00 บาท
3517,ชุดลวงรัก (2 เล่มจบ),หลิงเป้าจือ,441.00 บาท
3518,เพราะเรา....คู่กัน เล่ม 1-2 (2 เล่มจบ),JittiRain,683.10 บาท
3519,High Class หัวใจมังกร,Mubmy Fiction,341.10 บาท
3520,FLYING PENGUIN,Snufflehp,360.00 บาท
3521,Sex on the beach กับ Whisky on the Rocks,Bittersweet,133.00 บาท
3522,วิศวะเมียหมอ,ALIEN90,261.00 บาท
3523,LOVE RUDE รักร้ายผู้ชายพันธุ์ดิบ,Je Joong,225.00 บาท
3524,ชุด จ้าวธารา (2 เล่มจบ),กองบรรณาธิการ,810.00 บาท
3525,Blue Pearl ภัตตาคารนี้มีรัก,อวี้รั่วหยวน (Uloion),255.55 บาท
3526,US รักของเรา,เพชรไพลิน (เจ้าปลาน้อย),332.10 บาท
3527,Y DO YOU LOVE ME ? เล่ม 3,รวมนักเขียนเอเวอร์วาย,233.10 บาท
3528,Crafty guy,คุณเขียด,459.00 บาท
3529,รักร้ายของผู้ชายคูลๆ,Chiffon_cake,242.10 บาท
3530,Shifting Sands มนตรา-จันทรา-นักษัตร,Ally Blue,333.00 บาท
3531,รักนี้...เกิดที่บ้านนา,Mr. April,252.00 บาท
3532,LOST ANGEL บาปรักเทวดา เล่ม 1,กองบรรณาธิการ,360.00 บาท
3533,Lost Angel บาปรักเทวดา เล่ม 2,กองบรรณาธิการ,360.00 บาท
3534,คิดมาก,NIRIN,206.10 บาท
3535,Cham Fu สัญญารักพันธนาการหัวใจ เล่ม 2,Mo Qing Cheng,179.10 บาท
3536,Cham Fu สัญญารักพันธนาการหัวใจ เล่ม 1,Mo Qing Cheng,179.10 บาท
3537,นัยน์รอยใจ,Bacteria,396.00 บาท
3538,A Counselor Among Wolves,Liv Olteano,284.05 บาท
3539,Special Sound เกล้าตะวัน,afterday,179.10 บาท
3540,แผนกวุ่นชวนคุณมารักกัน 1-2 (2 เล่มจบ),ฮันนี่,647.10 บาท
3541,หลงกาว(น์),Karnsaii,296.10 บาท
3542,KILL THE LIGHTS คิลล์เดอะไลต์ส 1-2 (ชุด 2 เล่มจบ),จังนยัง,513.00 บาท
3543,คุณครับผมมองเห็นผี,Violet Rain,324.00 บาท
3544,7th (Liar) Game Vol.3 : โฉมสะคราญยามคิมห,Ri-Ne,359.10 บาท
3545,ปักษาปีกหัก,Ruk,280.25 บาท
3546,Mystical Love คำอธิษฐานซ่อนรัก,Kuuhaku,128.25 บาท
3547,LIMITLESS รักที่เหนือกว่า 1-2 ( 2 เล่มจบ),Chiffon_cake,467.10 บาท
3548,คู่ตรงข้าม,afterday,305.10 บาท
3549,ชายใดเล่าจะแซ่บเท่าแฟนเก่าแม่,ร เรือในมหาสมุท,233.10 บาท
3550,คลั่ง,She Xie Jun,315.00 บาท
3551,Love Day,รวมนักเขียนเอเวอร์วาย,260.10 บาท
3552,Call Me My Lord หลุดโลกทั้งที เรียกพี่ว่านายท่าน,EtuDe,234.00 บาท
3553,บันทึกนักล่า ตอนเล่ห์รักนายหมาป่า,เชียนอู่,207.00 บาท
3554,Memory จำไว้ว่ารักกัน,May -Twin,234.00 บาท
3555,ขอโทษทีพระเอกเรื่องนี้เป็นมาเฟีย,พราวแสงเดือน,179.10 บาท
3556,ศิษย์พี่แต่งกับข้าเถอะ! 1-2 (2 เล่มจบ),Yue Pei Huan (เยวี่ยเพ่ยหวน),323.10 บาท
3557,Y Do You Love Me เล่ม 2,รวมนักเขียนเอเวอร์วาย,242.10 บาท
3558,สู่กลางใจ,west,242.10 บาท
3559,ร้านบาร์สุราลัย,Chiffon_cake,359.10 บาท
3560,หัวใจหลังเลนส์,Arunoki,386.10 บาท
3561,Nightmare อยากให้คืนนี้ไม่ต้องฝันร้าย 1-2 (2 เล่มจบ),Vivace' Story,656.10 บาท
3562,The Our Story กังหันกับพัดโบก,หมอตุ๊ด,269.10 บาท
3563,Beautiful Hangover เมารัก,libra82,522.00 บาท
3564,เหนือเมฆ 1-2 (2 เล่มจบ),huskyhund,575.10 บาท
3565,ดวงใจในจันทรา,เลี่ยงหลิน,242.10 บาท
3566,หน่วยรบพิเศษ Z : กองกำลังที่ 2 BL,จื้อหลัน,225.00 บาท
3567,นิราศโชซอน,Chiffon_cake,323.10 บาท
3568,"This time, lucky in game เล่ม 1-2 (2 เล่มจบ)",เยวี่ยซย่าเตี๋ยอิ่ง,629.10 บาท
3569,Ginger Honey ร้ายรักพิชิตหัวใจนายรุ่นพี่มาดนิ่ง,Isaku Natsume (อิซาคุ นัตสึเมะ),121.50 บาท
3570,SOTUS พี่ว้ากตัวร้ายกับนายปีหนึ่ง,Bittersweet,418.00 บาท
3571,Candy (everY),west,296.10 บาท
3572,In The Goat's Sneaker,Lingbahh,322.05 บาท
3573,Take Care แสดงความดูแล,afterday,359.10 บาท
3574,แทนทัพ,Chiffon_cake,314.10 บาท
3575,อร่อยรัก นักปรุงรส,Zi Yao Ri,179.10 บาท
3576,That Smile ยิ้มหวานของหมอ,kipuu,359.10 บาท
3577,ทาสรัก,ชุนภุศ,437.00 บาท
3578,"Friend's Brother, เมื่อเพื่อนสงสัยว่าพี่ชาย...",west,323.10 บาท
3579,มหา'ลัย มาหารัก,JittiRain,278.10 บาท
3580,เล่นเพื่อน 1-2 (2 เล่มจบ),Karnsaii,413.10 บาท
3581,Dreamcatcher ตาข่ายรัก กับดักฝัน,Chiharu Aya,143.10 บาท
3582,Forbidden Flower เล่ม 2 มังกรซ่อนบุปผา,วยุ,161.10 บาท
3583,ดาวในน้ำ,JittiRain,206.10 บาท
3584,ปลาบนฟ้า 1-2 (2 เล่มจบ),JittiRain,503.10 บาท
3585,Deep Sound แสดงความรู้สึก 1-2 (2 เล่มจบ),afterday,404.10 บาท
3586,Vampire VS Hunter ล่าหัวใจนายแวมไพร์ เล่ม 2,Midnight Brownie,161.10 บาท
3587,The Academy เล่ม 2 บันทึกลับฉบับนายน้อย,อิ๋งเย่,170.10 บาท
3588,Manga Addict Special วุ่นรักนักเขียนการ์,Captain Pochi,161.10 บาท
3589,BLOODSTAINED KISS จุมพิตร้ายนายพยศรัก,saisioo,134.10 บาท
3590,เพียงจำนนฟ้าดิน 2+Special 2,นุ NU,598.00 บาท
3591,233 วัน เกิดใหม่เป็นแฮมสเตอร์ เล่ม 1 -2,Yi Shu,890.00 บาท
3592,Sex Friend s เพื่อนกันมัน(ส์)ฟิน 3+Box,นุ NU,798.00 บาท
3593,233วันเกิดใหม่เป็นแฮมสเตอร์1-2+ร้อยเล่ห์,ลูซิน,"1,326.00 บาท"
3594,233 วัน เกิดใหม่เป็นแฮมสเตอร์ เล่ม 3 - 4,Yi Shu,900.00 บาท
3595,ฉุดใจให้รักตราบจนนิรันดร์,vampire rose,351.00 บาท
3596,ภิรมย์รำเพย,นางฟ้าจันทรา,233.10 บาท
3597,ชายาใบ้ เล่ม 2,Qiang Tang,404.10 บาท
3598,เด็กคุณประธาน,พิกกี้บูบู,288.00 บาท
3599,Sorry Boyfriend,Maeonam,198.00 บาท
3600,The Secret Toilet ความลับในห้องเล็ก (ปกต,Phaki9,269.10 บาท
3601,บุญรักษา,ไทวะ,297.00 บาท
3602,SUMMER BOND พันธะรักฤดูร้อน,Puffy_Nuchy,432.00 บาท
3603,สมรสลวงรัก (2 เล่มจบ),Puffy_Nuchy,576.00 บาท
3604,เรื่องเจ้าสาวตฤณภัทร,อมิตา,215.10 บาท
3605,One night stay ชั่วข้ามคืน...ตลอดไป (ปกเ,Phaki9,269.10 บาท
3606,The Secret Toilet ความลับในห้องเล็ก (ปกเ,Phaki9,269.10 บาท
3607,Creating Love (2 เล่มจบ),Maeonam,414.00 บาท
3608,Blue บทกวีสีหม่น,Phaki9,215.10 บาท
3609,Sorry Brother รักขัดใจ,Maeonam,387.00 บาท
3610,Golden guy ผมไม่ใช่ไซด์ไลน์ ผมเป็นผู้ชาย,Phaki9,314.10 บาท
3611,Midnight Blue เรื่องเดียวที่ขอ,North star,386.10 บาท
3612,Nerdy L. อินคิวบัสไม่กินแกงจืด (เล่ม 1-2,sonia.binggaraboo,576.00 บาท
3613,Special Tossara วิศวะมีเกียร์น่ะเมียหมอ,FADDIST,76.50 บาท
3614,Love Mechanics กลรักรุ่นพี่ 2,FADDIST,369.00 บาท
3615,ชุดรุ่งอรุณ ใบไม้ผลิสีสันตระการ ล.1-2 จบ,ลูซิน,778.05 บาท
3616,มนตราวิวาห์รัก,KANO NARUSE,303.05 บาท
3617,Box Love Mechanics กลรักรุ่นพี่ (นักแสดง,FADDIST,675.00 บาท
3618,Angel & Libra ปกรณัมชิงเทวา เล่ม 1,KuroUme,351.00 บาท
3619,สามนาฬิกา,ฟ้าม่วง,323.10 บาท
3620,ระหว่างอาดาจิกับชิมามูระ 1+โปสการ์ด (LN),ฮิโตมะ อิรุมะ,220.50 บาท
3621,The Goat's Howling (เดอะ โกตส์ ฮาวลิ่ง),Lingbahh,418.00 บาท
3622,Starry Night คืนใกล้ดาว  เล่ม 2,Wu Ren Tang Yuan,612.00 บาท
3623,ทีเร็กซ์จะไม่ดื้อ,PONOI,359.10 บาท
3624,ชายาใบ้ เล่ม 3,Qiang Tang,413.10 บาท
3625,BOX วิธีเลี้ยงซามอยด์ให้เชื่อง,Blessing Books,720.00 บาท
3626,สิ้นแสงศร,Bacteria,502.55 บาท
3627,โอวาทของเด็กกำพร้า 3 (จบ),เจื้อยแจ้วพรรณนา,346.50 บาท
3628,ย้อนเวลาตามล่าศัสตราเทพ : ภาค 1 ศึกชิงบุรุษกับต๋าจี่ เล่ม 2,เฟยเทียนเย่เสียง,382.50 บาท
3629,The miracle brother's love รักนะพี่ชาย,อิสระ&ชน,251.10 บาท
3630,ชุด แดนรัก...มหัศจรรย์ (เล่ม 1-3 จบ),Mo Zhu,594.00 บาท
3631,เพลิงทัณฑ์ ผลาญเทวา (ลดจ.99.-),JackXy WU,89.10 บาท
3632,คู่หูของผมและปริศนาของเขา,เหลิ่งอิน,342.00 บาท
3633,ผู้เล่นคนนั้นคือบอสผีระดับ s แห่งโลกฝันฯ,Half-Chan,502.55 บาท
3634,รักหมดใจ MY HERO จะเด็กหรือผู้ใหญ่ก็มีปัญหา,KINOKOMASH (คิโนโกะมัช),216.00 บาท
3635,Someone to love เพราะใจใฝ่หา,Empty life,379.05 บาท
3636,ชุด แกล้งร้ายให้รัก เล่ม 1- 2 จบ,กองบรรณาธิการ,71.10 บาท
3637,ชุดภารกิจของผมคือยับยั้งความยันเดเระ 1-3,Blessing Books,"1,170.00 บาท"
